Dates,Signal
26/03/2020 03:54,4.678578256
26/03/2020 03:54,4.648152993
26/03/2020 03:54,4.725192998
26/03/2020 03:54,4.802233003
26/03/2020 03:55,4.879273008
26/03/2020 03:55,4.940569948
26/03/2020 03:55,5.001866888
26/03/2020 03:55,5.063163828
26/03/2020 03:55,5.124460768
26/03/2020 03:55,5.17545926
26/03/2020 03:55,5.226457751
26/03/2020 03:55,5.277456243
26/03/2020 03:55,5.328454734
26/03/2020 03:55,5.379453226
26/03/2020 03:55,5.353411713
26/03/2020 03:55,5.3273702
26/03/2020 03:56,5.301328686
26/03/2020 03:56,5.211248112
26/03/2020 03:56,5.136910603
26/03/2020 03:56,5.062573093
26/03/2020 03:56,4.988235584
26/03/2020 03:56,4.913898074
26/03/2020 03:56,4.849859013
26/03/2020 03:56,4.785819952
26/03/2020 03:56,4.721780891
26/03/2020 03:56,4.65774183
26/03/2020 03:56,4.593702769
26/03/2020 03:56,4.529663708
26/03/2020 03:57,4.465624647
26/03/2020 03:57,4.593368696
26/03/2020 03:57,4.785151806
26/03/2020 03:57,4.976934916
26/03/2020 03:57,5.168718026
26/03/2020 03:57,5.35640367
26/03/2020 03:57,5.544089313
26/03/2020 03:57,5.731774956
26/03/2020 03:57,5.919460599
26/03/2020 03:57,6.074052585
26/03/2020 03:57,6.228644571
26/03/2020 03:57,6.383236557
26/03/2020 03:58,6.537828543
26/03/2020 03:58,6.692420528
26/03/2020 03:58,6.655229404
26/03/2020 03:58,6.61803828
26/03/2020 03:58,6.580847156
26/03/2020 03:58,6.435865434
26/03/2020 03:58,6.294981178
26/03/2020 03:58,6.154096923
26/03/2020 03:58,6.013212667
26/03/2020 03:58,5.872328411
26/03/2020 03:58,5.764537813
26/03/2020 03:58,5.656747215
26/03/2020 03:59,5.548956617
26/03/2020 03:59,5.441166019
26/03/2020 03:59,5.333375421
26/03/2020 03:59,5.225584822
26/03/2020 03:59,5.117794224
26/03/2020 03:59,5.096519788
26/03/2020 03:59,5.183035951
26/03/2020 03:59,5.269552113
26/03/2020 03:59,5.356068275
26/03/2020 03:59,5.442584438
26/03/2020 03:59,5.5291006
26/03/2020 03:59,5.615616763
26/03/2020 04:00,5.702132925
26/03/2020 04:00,5.828254653
26/03/2020 04:00,5.954376381
26/03/2020 04:00,6.080498109
26/03/2020 04:00,6.206619837
26/03/2020 04:00,6.37637784
26/03/2020 04:00,6.459619679
26/03/2020 04:00,6.542861519
26/03/2020 04:00,6.626103359
26/03/2020 04:00,6.620105907
26/03/2020 04:00,6.614108455
26/03/2020 04:00,6.608111003
26/03/2020 04:01,6.602113551
26/03/2020 04:01,6.596116099
26/03/2020 04:01,6.550513081
26/03/2020 04:01,6.504910063
26/03/2020 04:01,6.459307045
26/03/2020 04:01,6.413704027
26/03/2020 04:01,6.324464735
26/03/2020 04:01,6.235225444
26/03/2020 04:01,6.145986152
26/03/2020 04:01,6.040703129
26/03/2020 04:01,6.024659398
26/03/2020 04:01,6.008615667
26/03/2020 04:02,5.992571935
26/03/2020 04:02,5.976528204
26/03/2020 04:02,5.960484473
26/03/2020 04:02,5.944440742
26/03/2020 04:02,5.928397011
26/03/2020 04:02,5.91235328
26/03/2020 04:02,5.896309548
26/03/2020 04:02,5.880265817
26/03/2020 04:02,5.864222086
26/03/2020 04:02,5.894190772
26/03/2020 04:02,5.940203188
26/03/2020 04:02,5.986215605
26/03/2020 04:03,6.032228022
26/03/2020 04:03,6.078240439
26/03/2020 04:03,6.124252855
26/03/2020 04:03,6.170265272
26/03/2020 04:03,6.216277689
26/03/2020 04:03,6.265979725
26/03/2020 04:03,6.315681761
26/03/2020 04:03,6.365383797
26/03/2020 04:03,6.415085833
26/03/2020 04:03,6.499671528
26/03/2020 04:03,6.538244807
26/03/2020 04:03,6.576818085
26/03/2020 04:04,6.615391363
26/03/2020 04:04,6.616067966
26/03/2020 04:04,6.616744569
26/03/2020 04:04,6.617421172
26/03/2020 04:04,6.618097774
26/03/2020 04:04,6.618774377
26/03/2020 04:04,6.61576136
26/03/2020 04:04,6.612748344
26/03/2020 04:04,6.609735327
26/03/2020 04:04,6.45128125
26/03/2020 04:04,6.257943513
26/03/2020 04:04,6.064605777
26/03/2020 04:05,5.87126804
26/03/2020 04:05,5.677930304
26/03/2020 04:05,5.522489243
26/03/2020 04:05,5.367048182
26/03/2020 04:05,5.211607121
26/03/2020 04:05,5.05616606
26/03/2020 04:05,4.900725
26/03/2020 04:05,4.745283939
26/03/2020 04:05,4.589842878
26/03/2020 04:05,4.530700448
26/03/2020 04:05,4.626999078
26/03/2020 04:05,4.723297709
26/03/2020 04:06,4.81959634
26/03/2020 04:06,4.91589497
26/03/2020 04:06,5.012193601
26/03/2020 04:06,5.108492231
26/03/2020 04:06,5.204790862
26/03/2020 04:06,5.260610464
26/03/2020 04:06,5.316430066
26/03/2020 04:06,5.372249669
26/03/2020 04:06,5.428069271
26/03/2020 04:06,5.483888873
26/03/2020 04:06,5.443409845
26/03/2020 04:06,5.402930817
26/03/2020 04:07,5.362451789
26/03/2020 04:07,5.32197276
26/03/2020 04:07,5.281493732
26/03/2020 04:07,5.241014704
26/03/2020 04:07,5.200535676
26/03/2020 04:07,5.212304629
26/03/2020 04:07,5.26455261
26/03/2020 04:07,5.316800591
26/03/2020 04:07,5.369048572
26/03/2020 04:07,5.421296553
26/03/2020 04:07,5.473544534
26/03/2020 04:07,5.525792516
26/03/2020 04:08,5.557790939
26/03/2020 04:08,5.589789362
26/03/2020 04:08,5.621787785
26/03/2020 04:08,5.653786209
26/03/2020 04:08,5.685784632
26/03/2020 04:08,5.692539984
26/03/2020 04:08,5.647047355
26/03/2020 04:08,5.601554727
26/03/2020 04:08,5.556062098
26/03/2020 04:08,5.510569469
26/03/2020 04:08,5.46507684
26/03/2020 04:08,5.419584212
26/03/2020 04:09,5.374091583
26/03/2020 04:09,5.325925934
26/03/2020 04:09,5.277760286
26/03/2020 04:09,5.229594637
26/03/2020 04:09,5.181428989
26/03/2020 04:09,5.13326334
26/03/2020 04:09,5.110340762
26/03/2020 04:09,5.087418184
26/03/2020 04:09,5.064495607
26/03/2020 04:09,5.041573029
26/03/2020 04:09,5.018650451
26/03/2020 04:09,4.995727873
26/03/2020 04:10,4.972805295
26/03/2020 04:10,5.019905043
26/03/2020 04:10,5.089927368
26/03/2020 04:10,5.159949694
26/03/2020 04:10,5.229972019
26/03/2020 04:10,5.299994344
26/03/2020 04:10,5.37001667
26/03/2020 04:10,5.440038995
26/03/2020 04:10,5.51006132
26/03/2020 04:10,5.580083646
26/03/2020 04:10,5.650105971
26/03/2020 04:10,5.720128296
26/03/2020 04:11,5.790150622
26/03/2020 04:11,5.779658677
26/03/2020 04:11,5.699144408
26/03/2020 04:11,5.618630138
26/03/2020 04:11,5.538115869
26/03/2020 04:11,5.457601599
26/03/2020 04:11,5.37708733
26/03/2020 04:11,5.29657306
26/03/2020 04:11,5.216058791
26/03/2020 04:11,5.135544521
26/03/2020 04:11,5.055030252
26/03/2020 04:11,4.974515982
26/03/2020 04:12,4.894001713
26/03/2020 04:12,4.789660753
26/03/2020 04:12,4.765834063
26/03/2020 04:12,4.742007373
26/03/2020 04:12,4.718180683
26/03/2020 04:12,4.694353993
26/03/2020 04:12,4.670527303
26/03/2020 04:12,4.646700613
26/03/2020 04:12,4.622873923
26/03/2020 04:12,4.599047232
26/03/2020 04:12,4.575220542
26/03/2020 04:12,4.551393852
26/03/2020 04:13,4.527567162
26/03/2020 04:13,4.546743053
26/03/2020 04:13,4.589745635
26/03/2020 04:13,4.632748216
26/03/2020 04:13,4.675750798
26/03/2020 04:13,4.718753379
26/03/2020 04:13,4.761755961
26/03/2020 04:13,4.804758542
26/03/2020 04:13,4.847761123
26/03/2020 04:13,4.890763705
26/03/2020 04:13,4.933766286
26/03/2020 04:13,4.976768868
26/03/2020 04:14,5.019771449
26/03/2020 04:14,5.173779669
26/03/2020 04:14,5.284785307
26/03/2020 04:14,5.395790945
26/03/2020 04:14,5.506796583
26/03/2020 04:14,5.617802221
26/03/2020 04:14,5.728807859
26/03/2020 04:14,5.839813497
26/03/2020 04:14,5.950819135
26/03/2020 04:14,6.061824774
26/03/2020 04:14,6.172830412
26/03/2020 04:14,6.28383605
26/03/2020 04:15,6.394841688
26/03/2020 04:15,6.441265911
26/03/2020 04:15,6.376684496
26/03/2020 04:15,6.312103081
26/03/2020 04:15,6.247521666
26/03/2020 04:15,6.182940251
26/03/2020 04:15,6.118358836
26/03/2020 04:15,6.053777421
26/03/2020 04:15,5.989196006
26/03/2020 04:15,5.890398768
26/03/2020 04:15,5.791601531
26/03/2020 04:15,5.692804293
26/03/2020 04:16,5.594007055
26/03/2020 04:16,5.449272413
26/03/2020 04:16,5.369119186
26/03/2020 04:16,5.288965959
26/03/2020 04:16,5.208812732
26/03/2020 04:16,5.128659505
26/03/2020 04:16,5.048506277
26/03/2020 04:16,4.96835305
26/03/2020 04:16,4.888199823
26/03/2020 04:16,4.808046596
26/03/2020 04:16,4.762109192
26/03/2020 04:16,4.716171788
26/03/2020 04:17,4.670234383
26/03/2020 04:17,4.645841432
26/03/2020 04:17,4.667385886
26/03/2020 04:17,4.688930339
26/03/2020 04:17,4.710474792
26/03/2020 04:17,4.732019246
26/03/2020 04:17,4.753563699
26/03/2020 04:17,4.775108153
26/03/2020 04:17,4.796652606
26/03/2020 04:17,4.827311956
26/03/2020 04:17,4.857971307
26/03/2020 04:17,4.888630657
26/03/2020 04:18,4.919290007
26/03/2020 04:18,4.949949358
26/03/2020 04:18,4.959064255
26/03/2020 04:18,4.968179152
26/03/2020 04:18,4.977294049
26/03/2020 04:18,4.986408946
26/03/2020 04:18,4.995523843
26/03/2020 04:18,5.00463874
26/03/2020 04:18,5.013753637
26/03/2020 04:18,5.040351451
26/03/2020 04:18,5.057834368
26/03/2020 04:18,5.075317285
26/03/2020 04:19,5.092800202
26/03/2020 04:19,5.110283119
26/03/2020 04:19,5.127766036
26/03/2020 04:19,5.145248953
26/03/2020 04:19,5.16273187
26/03/2020 04:19,5.179522303
26/03/2020 04:19,5.196312736
26/03/2020 04:19,5.213103169
26/03/2020 04:19,5.229893602
26/03/2020 04:19,5.149753814
26/03/2020 04:19,5.052131109
26/03/2020 04:19,4.954508404
26/03/2020 04:20,4.856885699
26/03/2020 04:20,4.759262994
26/03/2020 04:20,4.661640289
26/03/2020 04:20,4.564017584
26/03/2020 04:20,4.466394879
26/03/2020 04:20,4.368772174
26/03/2020 04:20,4.271841954
26/03/2020 04:20,4.174911733
26/03/2020 04:20,4.077981512
26/03/2020 04:20,4.051616926
26/03/2020 04:20,4.12218256
26/03/2020 04:20,4.192748195
26/03/2020 04:21,4.263313829
26/03/2020 04:21,4.333879463
26/03/2020 04:21,4.404445098
26/03/2020 04:21,4.475010732
26/03/2020 04:21,4.545576367
26/03/2020 04:21,4.768386099
26/03/2020 04:21,4.991195831
26/03/2020 04:21,5.214005564
26/03/2020 04:21,5.436815296
26/03/2020 04:21,5.493457162
26/03/2020 04:21,5.479533394
26/03/2020 04:21,5.465609626
26/03/2020 04:22,5.451685858
26/03/2020 04:22,5.437762089
26/03/2020 04:22,5.423838321
26/03/2020 04:22,5.409914553
26/03/2020 04:22,5.395990785
26/03/2020 04:22,5.382067017
26/03/2020 04:22,5.215899151
26/03/2020 04:22,5.049731285
26/03/2020 04:22,4.883563419
26/03/2020 04:22,4.752625031
26/03/2020 04:22,4.787854509
26/03/2020 04:22,4.823083987
26/03/2020 04:23,4.858313465
26/03/2020 04:23,4.973612277
26/03/2020 04:23,5.088911089
26/03/2020 04:23,5.204209901
26/03/2020 04:23,5.319508713
26/03/2020 04:23,5.434807525
26/03/2020 04:23,5.550106337
26/03/2020 04:23,5.665405149
26/03/2020 04:23,5.780703961
26/03/2020 04:23,5.903187643
26/03/2020 04:23,5.990441847
26/03/2020 04:23,6.077696052
26/03/2020 04:24,6.164950256
26/03/2020 04:24,6.167019647
26/03/2020 04:24,6.089019705
26/03/2020 04:24,6.011019763
26/03/2020 04:24,5.933019821
26/03/2020 04:24,5.855019879
26/03/2020 04:24,5.777019937
26/03/2020 04:24,5.699019995
26/03/2020 04:24,5.621020052
26/03/2020 04:24,5.54302011
26/03/2020 04:24,5.457835298
26/03/2020 04:24,5.372650486
26/03/2020 04:25,5.287465673
26/03/2020 04:25,5.175491196
26/03/2020 04:25,5.148701532
26/03/2020 04:25,5.121911867
26/03/2020 04:25,5.095122203
26/03/2020 04:25,5.068332538
26/03/2020 04:25,5.041542874
26/03/2020 04:25,5.014753209
26/03/2020 04:25,4.987963545
26/03/2020 04:25,4.96117388
26/03/2020 04:25,4.934384216
26/03/2020 04:25,4.907594551
26/03/2020 04:26,4.880804887
26/03/2020 04:26,4.81631101
26/03/2020 04:26,4.778606797
26/03/2020 04:26,4.740902585
26/03/2020 04:26,4.703198373
26/03/2020 04:26,4.639723931
26/03/2020 04:26,4.576249489
26/03/2020 04:26,4.512775047
26/03/2020 04:26,4.449300605
26/03/2020 04:26,4.385826163
26/03/2020 04:26,4.322351721
26/03/2020 04:26,4.258877279
26/03/2020 04:27,4.195402837
26/03/2020 04:27,4.131928395
26/03/2020 04:27,4.106158165
26/03/2020 04:27,4.080387936
26/03/2020 04:27,4.054617706
26/03/2020 04:27,4.153878042
26/03/2020 04:27,4.278908607
26/03/2020 04:27,4.403939172
26/03/2020 04:27,4.528969737
26/03/2020 04:27,4.672852966
26/03/2020 04:27,4.816736194
26/03/2020 04:27,4.960619423
26/03/2020 04:28,5.104502652
26/03/2020 04:28,5.121706626
26/03/2020 04:28,5.1389106
26/03/2020 04:28,5.156114574
26/03/2020 04:28,5.173318548
26/03/2020 04:28,5.190522522
26/03/2020 04:28,5.082695931
26/03/2020 04:28,4.97486934
26/03/2020 04:28,4.867042749
26/03/2020 04:28,4.744487624
26/03/2020 04:28,4.603079836
26/03/2020 04:28,4.461672048
26/03/2020 04:29,4.32026426
26/03/2020 04:29,4.178856472
26/03/2020 04:29,4.164127939
26/03/2020 04:29,4.149399405
26/03/2020 04:29,4.134670872
26/03/2020 04:29,4.119942338
26/03/2020 04:29,4.105213804
26/03/2020 04:29,4.090485271
26/03/2020 04:29,4.075756737
26/03/2020 04:29,4.092895402
26/03/2020 04:29,4.1247626
26/03/2020 04:29,4.156629798
26/03/2020 04:30,4.188496996
26/03/2020 04:30,4.220364194
26/03/2020 04:30,4.252231392
26/03/2020 04:30,4.28409859
26/03/2020 04:30,4.315965788
26/03/2020 04:30,4.347832986
26/03/2020 04:30,4.379700184
26/03/2020 04:30,4.411567382
26/03/2020 04:30,4.443434579
26/03/2020 04:30,4.558297424
26/03/2020 04:30,4.64129307
26/03/2020 04:30,4.724288716
26/03/2020 04:31,4.807284362
26/03/2020 04:31,4.906327932
26/03/2020 04:31,5.005371501
26/03/2020 04:31,5.10441507
26/03/2020 04:31,5.20345864
26/03/2020 04:31,5.255617981
26/03/2020 04:31,5.307777322
26/03/2020 04:31,5.359936662
26/03/2020 04:31,5.412096003
26/03/2020 04:31,5.464255344
26/03/2020 04:31,5.433419039
26/03/2020 04:31,5.402582734
26/03/2020 04:32,5.371746429
26/03/2020 04:32,5.340910123
26/03/2020 04:32,5.294025895
26/03/2020 04:32,5.247141666
26/03/2020 04:32,5.200257438
26/03/2020 04:32,5.13901408
26/03/2020 04:32,5.124654951
26/03/2020 04:32,5.110295821
26/03/2020 04:32,5.095936692
26/03/2020 04:32,5.081577563
26/03/2020 04:32,5.067218433
26/03/2020 04:32,5.052859304
26/03/2020 04:33,5.038500174
26/03/2020 04:33,5.024141045
26/03/2020 04:33,5.009781916
26/03/2020 04:33,4.995422786
26/03/2020 04:33,4.981063657
26/03/2020 04:33,5.028154524
26/03/2020 04:33,5.089604521
26/03/2020 04:33,5.151054519
26/03/2020 04:33,5.212504516
26/03/2020 04:33,5.222561227
26/03/2020 04:33,5.232617938
26/03/2020 04:33,5.24267465
26/03/2020 04:34,5.252731361
26/03/2020 04:34,5.236348368
26/03/2020 04:34,5.219965376
26/03/2020 04:34,5.203582383
26/03/2020 04:34,5.18719939
26/03/2020 04:34,5.16698779
26/03/2020 04:34,5.085326193
26/03/2020 04:34,5.003664595
26/03/2020 04:34,4.922002998
26/03/2020 04:34,4.840341401
26/03/2020 04:34,4.810073089
26/03/2020 04:34,4.779804778
26/03/2020 04:35,4.749536466
26/03/2020 04:35,4.719268155
26/03/2020 04:35,4.715439547
26/03/2020 04:35,4.71161094
26/03/2020 04:35,4.707782332
26/03/2020 04:35,4.709574913
26/03/2020 04:35,4.7151961
26/03/2020 04:35,4.720817288
26/03/2020 04:35,4.726438476
26/03/2020 04:35,4.750612414
26/03/2020 04:35,4.774786352
26/03/2020 04:35,4.79896029
26/03/2020 04:36,4.823134228
26/03/2020 04:36,4.847308166
26/03/2020 04:36,4.871482104
26/03/2020 04:36,4.895656043
26/03/2020 04:36,4.919829981
26/03/2020 04:36,4.979545922
26/03/2020 04:36,5.033640675
26/03/2020 04:36,5.087735429
26/03/2020 04:36,5.141830182
26/03/2020 04:36,5.14418851
26/03/2020 04:36,5.127994087
26/03/2020 04:36,5.111799664
26/03/2020 04:37,5.095605241
26/03/2020 04:37,5.079410818
26/03/2020 04:37,5.063216395
26/03/2020 04:37,5.047021972
26/03/2020 04:37,5.030827549
26/03/2020 04:37,5.014633126
26/03/2020 04:37,4.962896701
26/03/2020 04:37,4.911160275
26/03/2020 04:37,4.859423849
26/03/2020 04:37,4.842943113
26/03/2020 04:37,4.878198804
26/03/2020 04:37,4.913454494
26/03/2020 04:38,4.948710185
26/03/2020 04:38,5.912839811
26/03/2020 04:38,6.876969437
26/03/2020 04:38,6.845112578
26/03/2020 04:38,6.813255718
26/03/2020 04:38,6.781398859
26/03/2020 04:38,6.749541999
26/03/2020 04:38,6.71768514
26/03/2020 04:38,6.68582828
26/03/2020 04:38,6.653971421
26/03/2020 04:38,6.586858871
26/03/2020 04:38,6.519746321
26/03/2020 04:39,6.452633771
26/03/2020 04:39,6.385521221
26/03/2020 04:39,5.389534735
26/03/2020 04:39,4.446562507
26/03/2020 04:39,4.499576764
26/03/2020 04:39,4.552591021
26/03/2020 04:39,4.605605278
26/03/2020 04:39,4.658619535
26/03/2020 04:39,4.711633792
26/03/2020 04:39,4.764648049
26/03/2020 04:39,4.817662306
26/03/2020 04:39,4.870676563
26/03/2020 04:40,4.92369082
26/03/2020 04:40,4.976705077
26/03/2020 04:40,5.122997779
26/03/2020 04:40,5.26929048
26/03/2020 04:40,5.362568924
26/03/2020 04:40,5.455847369
26/03/2020 04:40,5.396204694
26/03/2020 04:40,5.33656202
26/03/2020 04:40,5.276919346
26/03/2020 04:40,5.217276672
26/03/2020 04:40,5.157633998
26/03/2020 04:40,5.097991324
26/03/2020 04:41,5.03834865
26/03/2020 04:41,4.978705976
26/03/2020 04:41,4.919063302
26/03/2020 04:41,4.766142184
26/03/2020 04:41,4.613221065
26/03/2020 04:41,4.460299947
26/03/2020 04:41,4.402726121
26/03/2020 04:41,4.498073414
26/03/2020 04:41,4.593420706
26/03/2020 04:41,4.688767999
26/03/2020 04:41,4.698221656
26/03/2020 04:41,4.707675314
26/03/2020 04:42,4.717128972
26/03/2020 04:42,4.72658263
26/03/2020 04:42,4.736036288
26/03/2020 04:42,4.745489945
26/03/2020 04:42,4.754943603
26/03/2020 04:42,4.764397261
26/03/2020 04:42,4.773850919
26/03/2020 04:42,4.687957284
26/03/2020 04:42,4.602063649
26/03/2020 04:42,4.516170015
26/03/2020 04:42,4.473154013
26/03/2020 04:42,4.516031645
26/03/2020 04:43,4.558909277
26/03/2020 04:43,4.60178691
26/03/2020 04:43,4.581566698
26/03/2020 04:43,4.561346486
26/03/2020 04:43,4.541126274
26/03/2020 04:43,4.520906062
26/03/2020 04:43,4.50068585
26/03/2020 04:43,4.480465638
26/03/2020 04:43,4.460245426
26/03/2020 04:43,4.440025214
26/03/2020 04:43,4.419805002
26/03/2020 04:43,4.356707158
26/03/2020 04:44,4.293609313
26/03/2020 04:44,4.230511469
26/03/2020 04:44,4.150437348
26/03/2020 04:44,4.133461071
26/03/2020 04:44,4.116484794
26/03/2020 04:44,4.099508518
26/03/2020 04:44,4.082532241
26/03/2020 04:44,4.065555964
26/03/2020 04:44,4.048579687
26/03/2020 04:44,4.031603411
26/03/2020 04:44,4.014627134
26/03/2020 04:44,3.997650857
26/03/2020 04:45,3.98067458
26/03/2020 04:45,3.963698304
26/03/2020 04:45,3.964564631
26/03/2020 04:45,3.982407236
26/03/2020 04:45,4.00024984
26/03/2020 04:45,4.018092445
26/03/2020 04:45,4.035935049
26/03/2020 04:45,4.053777653
26/03/2020 04:45,4.071620258
26/03/2020 04:45,4.089462862
26/03/2020 04:45,4.107305467
26/03/2020 04:45,4.125148071
26/03/2020 04:46,4.142990676
26/03/2020 04:46,4.16083328
26/03/2020 04:46,4.277933866
26/03/2020 04:46,4.377191847
26/03/2020 04:46,4.476449827
26/03/2020 04:46,4.575707808
26/03/2020 04:46,4.679621796
26/03/2020 04:46,4.783535783
26/03/2020 04:46,4.887449771
26/03/2020 04:46,4.991363759
26/03/2020 04:46,5.056588297
26/03/2020 04:46,5.121812835
26/03/2020 04:47,5.187037373
26/03/2020 04:47,5.252261911
26/03/2020 04:47,5.317486449
26/03/2020 04:47,5.283453007
26/03/2020 04:47,5.249419564
26/03/2020 04:47,5.215386121
26/03/2020 04:47,5.146083734
26/03/2020 04:47,5.072125339
26/03/2020 04:47,4.998166945
26/03/2020 04:47,4.924208551
26/03/2020 04:47,4.850250157
26/03/2020 04:47,4.814981212
26/03/2020 04:48,4.779712267
26/03/2020 04:48,4.744443322
26/03/2020 04:48,4.709174377
26/03/2020 04:48,4.673905432
26/03/2020 04:48,4.638636488
26/03/2020 04:48,4.603367543
26/03/2020 04:48,4.573878682
26/03/2020 04:48,4.579658766
26/03/2020 04:48,4.585438849
26/03/2020 04:48,4.591218933
26/03/2020 04:48,4.564291515
26/03/2020 04:48,4.537364097
26/03/2020 04:49,4.510436679
26/03/2020 04:49,4.483509262
26/03/2020 04:49,4.456581844
26/03/2020 04:49,4.429654426
26/03/2020 04:49,4.402727008
26/03/2020 04:49,4.37579959
26/03/2020 04:49,4.348872172
26/03/2020 04:49,4.31616467
26/03/2020 04:49,4.283457168
26/03/2020 04:49,4.250749667
26/03/2020 04:49,4.278948911
26/03/2020 04:49,4.339855658
26/03/2020 04:50,4.400762405
26/03/2020 04:50,4.461669151
26/03/2020 04:50,4.522575898
26/03/2020 04:50,4.583482644
26/03/2020 04:50,4.644389391
26/03/2020 04:50,4.705296137
26/03/2020 04:50,4.716941848
26/03/2020 04:50,4.728587558
26/03/2020 04:50,4.740233268
26/03/2020 04:50,4.751878978
26/03/2020 04:50,4.763524688
26/03/2020 04:50,4.714263652
26/03/2020 04:51,4.665002615
26/03/2020 04:51,4.615741579
26/03/2020 04:51,4.566480543
26/03/2020 04:51,4.517219506
26/03/2020 04:51,4.46795847
26/03/2020 04:51,4.418697433
26/03/2020 04:51,4.422364374
26/03/2020 04:51,4.47529235
26/03/2020 04:51,4.528220327
26/03/2020 04:51,4.581148304
26/03/2020 04:51,4.601461759
26/03/2020 04:51,4.621775215
26/03/2020 04:52,4.64208867
26/03/2020 04:52,4.662402125
26/03/2020 04:52,4.682715581
26/03/2020 04:52,4.703029036
26/03/2020 04:52,4.723342491
26/03/2020 04:52,4.743655946
26/03/2020 04:52,4.763969402
26/03/2020 04:52,4.73135488
26/03/2020 04:52,4.698740359
26/03/2020 04:52,4.666125837
26/03/2020 04:52,4.644828817
26/03/2020 04:52,4.656146318
26/03/2020 04:53,4.667463819
26/03/2020 04:53,4.67878132
26/03/2020 04:53,4.690098822
26/03/2020 04:53,4.701416323
26/03/2020 04:53,4.712733824
26/03/2020 04:53,4.724051325
26/03/2020 04:53,4.735368827
26/03/2020 04:53,4.746686328
26/03/2020 04:53,4.758003829
26/03/2020 04:53,4.76932133
26/03/2020 04:53,4.734942234
26/03/2020 04:53,4.689245636
26/03/2020 04:54,4.643549038
26/03/2020 04:54,4.59785244
26/03/2020 04:54,4.552155842
26/03/2020 04:54,4.506459245
26/03/2020 04:54,4.460762647
26/03/2020 04:54,4.415066049
26/03/2020 04:54,4.369369451
26/03/2020 04:54,4.323672854
26/03/2020 04:54,4.277976256
26/03/2020 04:54,4.232279658
26/03/2020 04:54,4.204184149
26/03/2020 04:54,4.221785237
26/03/2020 04:55,4.239386326
26/03/2020 04:55,4.256987414
26/03/2020 04:55,4.274588503
26/03/2020 04:55,4.292189591
26/03/2020 04:55,4.30979068
26/03/2020 04:55,4.327391768
26/03/2020 04:55,4.344992857
26/03/2020 04:55,4.362593945
26/03/2020 04:55,4.380195034
26/03/2020 04:55,4.397796123
26/03/2020 04:55,4.416075876
26/03/2020 04:55,4.416754541
26/03/2020 04:56,4.417433206
26/03/2020 04:56,4.418111871
26/03/2020 04:56,4.418790536
26/03/2020 04:56,4.419469201
26/03/2020 04:56,4.420147866
26/03/2020 04:56,4.420826531
26/03/2020 04:56,4.428448973
26/03/2020 04:56,4.436071415
26/03/2020 04:56,4.443693856
26/03/2020 04:56,4.451316298
26/03/2020 04:56,4.550813283
26/03/2020 04:56,4.649631603
26/03/2020 04:57,4.748449923
26/03/2020 04:57,4.847268244
26/03/2020 04:57,4.946086564
26/03/2020 04:57,5.044904884
26/03/2020 04:57,5.143723204
26/03/2020 04:57,5.242541524
26/03/2020 04:57,5.220541621
26/03/2020 04:57,5.191597941
26/03/2020 04:57,5.162654261
26/03/2020 04:57,5.133710581
26/03/2020 04:57,5.104766901
26/03/2020 04:57,4.983948677
26/03/2020 04:58,4.863130453
26/03/2020 04:58,4.74231223
26/03/2020 04:58,4.611944164
26/03/2020 04:58,4.481576099
26/03/2020 04:58,4.351208033
26/03/2020 04:58,4.220839968
26/03/2020 04:58,4.090471902
26/03/2020 04:58,4.08092206
26/03/2020 04:58,4.071372219
26/03/2020 04:58,4.061822377
26/03/2020 04:58,4.052272535
26/03/2020 04:58,4.042722693
26/03/2020 04:59,4.033172851
26/03/2020 04:59,4.023623009
26/03/2020 04:59,4.075393194
26/03/2020 04:59,4.13671322
26/03/2020 04:59,4.198033246
26/03/2020 04:59,4.259353272
26/03/2020 04:59,4.320673298
26/03/2020 04:59,4.381993325
26/03/2020 04:59,4.443313351
26/03/2020 04:59,4.504633377
26/03/2020 04:59,4.531525829
26/03/2020 04:59,4.558418281
26/03/2020 05:00,4.585310733
26/03/2020 05:00,4.612203185
26/03/2020 05:00,4.639095637
26/03/2020 05:00,4.604668063
26/03/2020 05:00,4.570240489
26/03/2020 05:00,4.535812915
26/03/2020 05:00,4.501385341
26/03/2020 05:00,4.466957767
26/03/2020 05:00,4.432530193
26/03/2020 05:00,4.398102619
26/03/2020 05:00,4.338189262
26/03/2020 05:00,4.31270348
26/03/2020 05:01,4.287217698
26/03/2020 05:01,4.261731916
26/03/2020 05:01,4.236246134
26/03/2020 05:01,4.210760351
26/03/2020 05:01,4.185274569
26/03/2020 05:01,4.159788787
26/03/2020 05:01,4.134303005
26/03/2020 05:01,4.108817223
26/03/2020 05:01,4.083331441
26/03/2020 05:01,4.057845658
26/03/2020 05:01,4.106801801
26/03/2020 05:01,4.181243725
26/03/2020 05:02,4.25568565
26/03/2020 05:02,4.330127574
26/03/2020 05:02,4.404569499
26/03/2020 05:02,4.479011423
26/03/2020 05:02,4.553453348
26/03/2020 05:02,4.627895272
26/03/2020 05:02,4.702337197
26/03/2020 05:02,4.776779121
26/03/2020 05:02,4.851221046
26/03/2020 05:02,4.92566297
26/03/2020 05:02,5.084566686
26/03/2020 05:02,5.169028477
26/03/2020 05:03,5.253490267
26/03/2020 05:03,5.337952058
26/03/2020 05:03,5.362260665
